data.results.uri	data.results.label	data.results.type.uri	data.results.type.label
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1075	Document the release date and time.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-737	Coordinate with Finance/Administration section and FACL on incident facilities contracts/agreements for services, equipment, and personnel.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-278	Participate in After Action Reviews (AAR).	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1088	"Ensure all documentation is complete. Document any follow-up actions for the jurisdictional agency. Close out all personnel time documents prior to resource demobilization, and distribute copies per agency and incident policy.
Ensure all property is returned prior to demobilization.
Document the release date and time.
Document no damage or claims.
Obtain release Vehicle/Heavy Equipment Inspections Checklist, OF-296.
Post estimated travel time to the home unit (actual or estimated).
Obtain required signatures.
Attach required support documentation.
Complete the Emergency Equipment Use Envelope, OF 305.
Distribute contract documents according to established guidelines."	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-572	Responsible for the establishment of all helispots.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1382	Review relevant documents [e.g., Prescribed Fire Burn Plan, Firing Plan, Incident Action Plan (IAP), and the Project Aviation Safety Plan (PASP)] and obtain briefing, objectives, and intent from supervisor.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1307	Utilize appropriate fireline tactics, including indirect and direct attack strategies.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-585	Ensure that the frequencies on the Incident Radio Communications Plan (ICS-205) match those identified on the Air Operations Summary Worksheet (ICS-220) and on form HBM-1, Helibase Organization Chart.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1395	Ensure an investigation is initiated for each claim. Provide recommendation to the incident agency for each claim, as well as a statement of why it was approved or denied.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-332	Ensure engine readiness:	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-804	Coordinate the analysis of injuries with the Safety Officer.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-598	Consider requests for non-tactical use of incident aircraft.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-345	Communicate with aircrews using the base radio for on and off times, frequency changes, or other pertinent information.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-892	Identify assigned resources and maintain accountability. Confirm that IAP or relevant plan has all assigned resources listed. Report any missing resources up chain of command.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1155	If applicable, wildlife and urban interface considerations must be addressed.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-92	Establish and maintain positive interpersonal and interagency working relationships.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-180	Plan and activate the Finance Section by identifying units within the section to be activated and ordering resources required for section operation.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-17	Model leadership values and principles.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-358	Record on/off times for tactical aircraft.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1168	Use and maintain all required chainsaw Personal Protection Equipment (PPE), saw safety features and accompanying tools.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-652	Maintain time and use records on equipment, retardant, and personnel assigned to the airtanker base.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-193	Manage operational periods and ensure adequate work/rest ratio for the functional area.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-118	"Establish communications and exchange necessary briefings/information with the following:
Support resources.
Adjacent resources.
Supervisor."	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-665	Conduct a retardant quality assurance check using a refractometer to ensure the mixed product meets required specifications.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-412	Determine and assign financial codes for aircraft fueling and flight time.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1222	"Ensure hazard trees are identified, communicated, and avoided until it is mitigated. This includes snags, hung up, and lodged trees.
If the hazard tree is not able to be felled or removed, it shall be flagged, and no work shall be conducted within two tree lengths."	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-678	Supervise and Evaluate	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-425	Order and secure all necessary facilities, supplies, equipment, and services required at the operating base.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-972	Utilize established local systems to compile and maintain current status of resources.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-260	Continually strive to improve; learn from others and develop a safe attitude and habits.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1070	Identify and report issues of concern to your incident supervisor.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-438	Schedule and attend community meetings as needed.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-985	Mobilize resources from one or more of the functional dispatch areas to support an incident.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1248	Ensure felling saw, tool, and supplies are inspected using appropriate documentation priot to being used and released.  Notify supervisor of any contractual issues.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1083	Obtain release Vehicle/Heavy Equipment Inspections Checklist, OF-296.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-998	Coordinate the safe, effective, and orderly demobilization of incident resources with the IMT.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1008	Establish a consolidation of orders agreement with those authorized to place orders.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1302	Use Look Up, Down and Around in the IRPG to help maintain situational awareness.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-286	Interact and coordinate with C&G and appropriate unit leaders.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-580	Develop Incident Aircraft Mishap Response Plan, and coordinate mishap reporting with Agency Administrators’ aviation management personnel and/or local dispatch center.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1390	Analyze incident resource cost information, including the evaluation and tracking of inefficient and uneconomical operations, and communicate the information to the IMT.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-758	Identify other known incidents or conflicts.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-505	Identify relationship with BUYT	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-1315	Provide for health, safety, and welfare for self and those around you.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
http://nwcg.gov/data/positionDescription/RESPONSIBILITY-299	Anticipate demobilization, identify excess resources, and prepare demobilization schedule.	http://nwcg.gov/model/incidentPosition#Responsibility	Responsibility
